57157,37821,4816,22345,82675
14014,395766,11935,82679,14536
82696,5689,639,238603,80468
1255,71469,14164,11798,7450
1255,71469,14164,11798,7450
1255,71469,14164,11798,7450
1255,71469,14164,11798,7450
149,4816,29371,11324,10632
395766,26268,9481,16617,134371
41233,36970,49018,75656,58233
13785,943,10357,6978,9806
11359,9023,367961,170687,48572
6116,4599,44413,9416,1850
36597,11302,190859,1495,9476
394047,22600,16358,254024,39851
13776,13001,38322,268920,13856
6071,13536,2122,11702,36597
26268,260947,2001,181283,13809
15074,13990,10413,9552,308639
9664,33157,72431,1495,32657
848,192141,810,10549,8840
480,46503,158015,9707,188161
11015,4816,1593,331745,14799
15250,31117,12154,195589,121986
4657,12088,17820,357834,16651
4599,14160,4960,10894,6973
54054,29371,10040,10060,248
14757,22600,12201,11468,1090
1946,19419,18841,865,131631
10096,76487,9294,18937,10013
2122,38970,310933,74725,1248
9398,7735,11635,10741,116745
59457,199933,46729,55567,149
87421,343795,16866,11260,11935
9355,14757,41283,127493,204082
102362,11826,29371,8831,11667
12123,13856,23629,15268,59
180383,16172,5236,180,11979
6575,23367,4688,10186,310569
111,4553,13776,50538,14014
85,87,217,2059,1995
12783,27342,228205,1956,16643
68812,21074,14014,13994,11935
807,9573,395766,9437,2034
22913,24973,49018,77016,9009
300706,76617,19994,4232,13788
44092,12412,146269,10590,210860
39851,169917,14043,320,13389
16112,47816,27360,8849,37165
87421,199933,9260,82679,453
13501,8831,25388,230266,291
37165,1624,361159,11935,12486
4688,22479,11217,28665,650
10718,13223,31064,11302,46989
41283,12183,12486,14014,332411
10283,693,70868,34806,4379
11935,70478,361159,429,13403
16651,35690,228205,278348,1717
944,39514,19457,4816,134371
343795,11176,253261,29371,10641
171759,9583,3089,40494,325173
1369,46529,76640,27936,17134
8413,286217,206213,80274,183894
4523,14442,20542,812,116977
5279,25312,8968,137321,1491
5689,302688,2018,12220,1548
32740,256687,19997,31246,40932
39851,11892,12150,321,14043
200,201,193,172,174
332411,9678,9884,18823,192102
14462,41479,113464,13812,206213
14757,14014,11935,13994,12486
49018,11826,335,22051,190955
158011,227306,72431,342,67675
7518,10137,302688,9986,239563
192102,2755,39514,14014,36955
4257,14351,355629,137113,175291
10040,27360,89857,38322,257088
172391,72545,228326,68812,227707
9880,8988,4599,16620,4032
9396,175291,190955,394047,331745
37206,1645,301351,9366,9930
99826,58680,18074,10987,296096
9331,22832,11128,25520,66767
10283,693,5172,207769,1389
12486,104896,11302,14014,11935
1266,4816,29371,944,1051
20856,68179,11260,11798,9035
660,355629,29996,48463,43933
2054,23367,680,10664,145220
36586,36648,50037,72331,24100
13260,9918,35696,226354,2300
325579,24973,102362,241239,18975
36334,10159,44413,32740,11153
34099,549,315664,28665,208134
33430,1956,325173,9026,13025
9906,8916,16340,13053,170687
321258,9095,13788,11531,10696
12106,8292,9991,310933,36691
1970,15487,28260,1725,15556
73247,3877,11283,49787,4551
77875,14757,37165,114635,13994
11260,68179,228161,16866,20856
57212,2280,9448,94352,137347
1577,1576,11683,35791,10306
244534,389425,10136,218778,99826
14139,21755,9428,228970,24985
261023,11667,77866,8427,13990
137347,2309,227707,10386,367961
190955,11826,49018,144336,115210
9335,16353,77948,21512,134371
56288,39349,295914,9593,14139
9487,671,172391,14757,11935
72431,9067,9664,2135,10364
23367,11217,2148,28665,650
15158,13370,9603,51820,228205
907,134371,19344,9625,10189
20504,77332,198663,24264,76341
49018,134371,2207,332411,4638
12486,14014,37165,2755,68812
11260,68179,440,75,9982
26268,46503,49018,10398,1949
15624,6575,23367,4688,18074
9626,1979,44912,18712,59859
37165,15556,20009,6440,13006
11935,68812,26022,82679,104896
1586,55720,158015,25643,1985
87827,50601,57800,504,16320
146269,72431,44092,13922,10590
14757,74725,14014,2755,84184
22832,59967,1620,9691,12312
14139,13856,11141,4824,84188
2755,16651,25312,13,278348
27582,1535,74725,89857,12400
39514,56288,10764,4959,36643
7518,50135,9449,55347,13856
4614,300671,254904,36351,13090
10425,260346,21512,2755,10559
322194,214,54054,82675,14757
322,47502,49018,190955,102362
13922,1368,10590,122906,1370
66607,31908,13551,9451,9279
18975,1624,1636,14757,14014
252512,253450,15070,14574,16363
277,12437,52520,36586,50037
630,9824,100241,11363,157353
429,14014,37950,13994,2355
227975,18923,9963,223,15122
11090,161,322194,13193,17134
28353,12400,9870,102382,118340
37165,11935,13994,24424,429
12486,14757,11935,14014,227973
57157,38153,1535,22832,37821
19803,24869,187017,16727,4951
325173,325140,21612,522,33430
9982,9447,9907,17711,13700
37165,1391,2084,10202,1961
429,3981,11935,19724,13994
28053,10040,8836,8838,4824
2428,10858,76649,4518,11979
14057,23367,52449,1954,71805
43539,1645,46503,10398,8197
8913,16642,9583,9574,80468
30082,9358,176074,5723,9286
49963,9557,85860,10139,10806
10764,36669,322443,11302,36955
10075,10395,7978,52520,10012
13389,807,26390,11892,136797
18162,10567,228326,170687,10137
27936,12486,11935,82679,37165
253450,14139,44865,2667,12289
9923,89540,27573,10159,10632
302156,254904,10189,109414,4912
25520,22832,37821,24206,253450
12486,16112,11935,14014,14757
356483,52032,21724,14757,170
378237,50135,9023,228326,8952
188166,20662,15556,29076,13491
333355,43935,13856,8374,191229
9667,7979,9741,13812,10740
1266,146198,134371,19344,2026
133931,153518,208134,176124,38317
12486,11935,14757,788,14014
9366,11887,49018,36597,13056
9489,80468,217708,9583,14846
22600,26268,109421,49018,44009
105,196,49013,140300,18475
91314,13856,9348,44912,19959
20455,1546,11426,43266,96724
9488,13856,1946,11959,88751
17182,26268,11624,394047,10368
49010,375950,2110,13166,306745
9281,4421,150202,34043,3536
9957,23479,109410,26602,11658
138843,63006,20156,1933,2539
13994,44639,30315,50698,14120
12509,80468,9430,10013,28665
4256,63006,20856,80035,256962
4232,13515,6217,13805,4233
165,105,9023,1499,291
278,168530,26389,14034,4174
10577,49017,628,24100,50620
27455,46838,53113,325173,50839
60308,11287,8842,9957,198185
429,26022,11935,13551,10955
26039,146239,11022,62215,107985
385636,272878,21765,28178,14757
208134,268917,116741,10773,10934
168530,256924,13166,42497,41283
11400,9664,146269,72431,10590
13816,11935,10197,159037,429
189,102362,35691,5550,134371
4349,29371,5820,43434,49018
1930,8849,14757,9400,26022
33430,13025,3172,18570,10030
4349,253450,25520,24206,9869
38322,9600,257088,11283,9366
14757,214,36597,114635,13056
2280,1624,4251,208134,1636
10183,59962,9059,13538,492
9286,2119,55779,9358,10477
1535,278,3060,1645,24226
16112,190859,21512,192102,41283
14757,11935,74725,10008,114635
27455,227975,39541,80468,325173
13856,14139,14351,14623,11507
11302,9678,813,82700,709
9292,37165,4816,301365,8849
205587,242,109091,49018,1830
36955,82675,27360,27451,2122
3594,117942,18681,29193,9286
51540,4174,55604,8681,115210
16866,11260,20856,7453,228161
16112,14014,704,13994,11935
322443,1931,700,699,10727
440,11260,87421,679,19995
50348,11826,18777,49018,10368
11935,14014,12486,74725,243940
24420,55903,57943,2977,46503
13788,15067,55720,9396,84318
10214,227975,291270,10096,170687
51588,1366,72207,50942,55721
10664,4688,14057,28665,650
4566,222935,9930,190955,11826
77930,10398,167,13537,39851
84355,12117,53457,26428,316152
19,10159,52462,152532,304357
9783,9035,395,20856,11260
13908,7518,96399,239897,49519
4599,4960,207769,114,244534
5822,21612,2054,3062,37165
14757,24424,11959,114635,26022
296099,11935,1961,211086,13160
4233,622,203833,4232,277519
192102,27451,14014,704,310933
650,16172,248774,6575,62255
257344,9515,37985,10664,18841
9819,13812,22617,282128,26039
9286,19912,46727,9532,32235
9366,9013,31007,9782,301351
17577,6106,11637,34592,208134
26352,26602,8065,37735,9919
114,10022,619,24438,11817
429,23963,18475,44896,119657
30379,10138,84184,68812,102899
44826,256962,8968,16096,192141
294086,92635,350,13092,171759
2054,159037,1648,80585,323967
36955,68812,198184,62630,3635
325579,4599,241771,16172,4960
8838,290751,50014,27029,4599
114,258509,302688,25968,306745
342502,35219,9348,533,630
9313,52451,328425,2312,14139
24420,1956,6520,208869,26688
37165,15556,18734,13994,14014
1705,10307,5759,136835,510
49018,524,29371,5769,9013
214,342,4816,306745,9104
13389,11892,29371,1620,1538
8587,6520,188166,9992,20737
14757,116613,14014,587,4960
14757,37165,14014,13994,12486
13223,204082,77332,10017,31064
321,98357,13150,11308,39563
770,85446,33106,8859,17820
12155,18530,58595,67675,4518
2122,14014,11302,21512,241554
41283,38448,36597,11577,310933
8461,333348,10705,10320,255343
140300,8592,49013,76757,194662
168259,492,10996,228326,172391
4599,8293,27342,10934,111190
37165,11090,4960,2084,23963
33430,208869,294086,272693,13025
16222,45145,10571,10642,25704
14757,16112,37165,11935,114635
152747,11658,44115,205775,71688
11804,39806,46738,137347,360188
395766,8090,14536,66468,9533
46529,559,124606,834,12437
13856,14351,3089,1639,11827
248774,18074,18357,28665,280092
29371,49018,16320,14631,15074
13856,11551,193,9823,10590
193756,7451,132316,24137,2067
846,9783,157544,440,71469
14139,152747,76487,9526,8975
25388,18475,671,10353,9059
173931,14854,8870,95,9341
11128,3766,9754,244403,10362
812,49013,170687,228326,12589
37821,12183,22832,12486,2122
14757,1954,36355,94348,302
12486,11935,82679,114635,14014
9989,3049,1639,9705,9682
8198,9331,342,158011,76487
136400,13751,14351,331745,4256
253450,113464,30596,33511,2100
158011,79698,146269,1495,14582
77332,76341,294600,1255,12244
24266,9297,227783,228326,533
38322,49010,12277,10167,9366
38940,1452,36597,13223,159770
14757,188207,14014,342,13994
230266,55903,79698,46838,838
22102,11631,9583,11576,3078
21765,38579,36696,1550,14306
193,24575,13856,132316,7299
24747,14325,319888,109410,8618
1452,8536,11411,1924,49521
16232,1246,312221,111794,20761
1271,103620,214,79,69848
31163,244534,16388,59436,1954
704,329540,12177,70478,38
9104,69848,10664,10655,9641
12279,56288,24432,13155,417859
200,201,199,16320,7299
29076,34941,15556,26022,429
10530,28665,76996,837,795
10191,82702,10800,57158,6278
8489,235260,921,278,82679
37233,49520,29514,15797,704
1538,14544,9726,217708,328111
14560,80215,16991,332,73511
89750,55903,36419,65448,14293
13680,204082,37165,9355,14014
3594,25941,41446,29406,203833
263503,10312,52010,15647,4929
16172,10537,310569,10186,62255
16161,702,19556,44634,17403
29371,222649,773,10987,146
440,395,11954,9783,9348
68812,14014,12486,82679,26022
16617,395766,59965,8080,36955
117,11876,10733,76487,13922
26672,9626,2309,9543,49519
342,72431,272878,227306,26673
256687,79698,220490,37710,71688
14914,11658,14047,27342,11170
11260,7450,137113,157350,7453
26815,66607,1246,2266,334531
185465,11935,14536,4816,36955
14014,2755,19556,12486,343795
27342,4942,18828,24684,4614
257445,2309,49519,22,9488
29371,17820,76487,32274,9766
9009,2428,84329,291870,17820
241554,6071,204082,2122,39513
62838,11141,1366,8970,153
227735,773,97614,13156,11190
18239,24021,50620,293863,23988
46138,66607,70875,9260,4147
14034,5236,10623,10559,127493
27404,13908,56491,170687,11011
8536,10253,132316,200,9383
256924,14014,36955,243940,2755
322443,14811,700,37724,206647
6020,88751,332567,10712,68812
62837,16642,10024,75033,38363
214,192132,14757,11935,12486
49010,168259,29371,246403,14139
25312,13,1961,21309,9621
60309,10219,253450,9623,820
31908,8055,15907,2755,25312
12158,242,9616,17334,56601
55903,37707,9348,27374,220490
67911,2639,8913,11091,40494
192577,36696,9016,49047,95
34152,11935,16300,10220,10187
45243,41630,10163,125263,12154
29371,300671,31668,2428,75033
818,816,19585,2661,17711
2661,415,272,364,14757
2661,415,272,364,14757
2661,415,272,364,14757
2661,415,272,364,14757
19556,82700,2266,37165,235260
944,14139,9625,13856,4327
14325,50014,11442,23570,9766
12279,9488,270946,11011,43546
227159,41630,10050,99826,1948
82700,172391,14757,14014,2755
165864,13092,331745,65749,347764
172,157,174,168,10611
226486,14034,27360,14757,29912
10950,1645,14757,60420,310933
10642,284536,11431,1954,9574
15122,20,15797,10030,19489
10283,693,10073,209403,39451
72431,10691,342,256962,227306
49018,9962,6973,30973,860
49521,57800,49519,257445,14164
125052,209274,18734,5528,10034
37707,440,1091,9783,9306
242512,629,9816,259943,8968
395766,1248,43931,274,807
11370,11302,84184,82679,188207
702,75033,8842,315664,4032
1497,308531,8841,7518,114
13983,232679,2786,16406,13403
17127,41630,549,62838,28665
195589,67913,9297,10760,258755
74643,2757,2294,20862,325173
192136,253450,820,62116,10400
192210,6106,585,71552,92635
15373,41630,82650,92635,78705
834,277,11979,72331,8698
46849,10074,37165,5966,2084
11287,23479,11658,42888,14635
13025,38780,1439,42819,11141
36597,1422,2026,257088,168672
7737,71679,1577,35791,50037
14014,159770,2755,9821,11935
12486,185465,114635,429,11935
258509,49040,5820,820,253450
291,230266,10559,8831,19959
4599,14160,28353,16643,70868
10521,220488,39210,41630,2084
25388,11184,22820,56715,147773
9957,11287,11658,228203,11219
280092,10861,9053,8831,290864
424,227306,9075,853,205596
1587,29078,14736,107811,2428
1651,11932,2359,11015,660
1956,16651,5123,226857,278348
37165,235260,12486,16112,11935
184346,98357,8357,10065,4234
14757,74084,13994,188207,14014
19959,11545,28053,943,184315
1248,116613,395766,1949,807
302688,25312,9517,2755,286939
14411,87421,11090,192577,173931
429,2755,14014,242083,19724
9437,807,36597,9978,395766
49018,46503,10398,169917,22600
6016,49081,2155,31640,9355
11283,642,16523,9813,11565
16112,24424,10362,82679,11935
8838,846,10550,5820,273481
150689,5393,224141,17834,809
14325,26673,14047,59968,36351
77948,206296,6947,1930,11090
50135,16690,9907,10567,1378
22821,8913,9574,215918,1073
13856,297761,38055,11397,355629
11062,13515,185465,310933,907
10395,10075,257445,49730,277
308639,102362,70074,29371,268920
11517,249164,14139,29262,308639
16112,10592,11302,11935,14014
70006,1613,23168,5516,301365
14757,12177,10226,31535,84184
10808,310569,7518,496,83686
12245,9552,9644,10615,580
87421,10199,2312,12589,68179
72431,9562,272878,14353,10691
10590,621,72431,158011,97370
23367,26963,13576,11217,10664
14014,12486,429,15556,37165
8859,17768,805,4512,11509
13092,13362,76487,280871,11980
90369,175291,12201,225574,320
670,13551,345003,24424,19556
10861,49081,11667,39514,3132
82525,44555,193756,34813,29697
13448,1808,12158,11324,48171
14757,27936,68812,11302,82679
1954,46727,9593,10226,9824
12838,32274,44115,907,43434
22947,29076,16112,45145,16222
11935,114635,1624,14014,429
13166,10929,302,11219,429
11826,356216,29371,9526,14014
31246,32740,57120,47889,9526
10398,15797,134371,37710,102362
69848,5902,10590,3683,72431
9664,13072,853,57212,14652
76487,10774,11876,11661,30141
44826,256962,9576,2008,429
13856,25350,3172,14351,29371
10461,11302,11128,297621,1830
294254,14278,20504,12244,534
192210,4995,92635,289,21612
13079,5,291081,11876,92635
16651,152601,46838,55903,1548
9955,9991,13856,9802,950
10623,47327,82675,29371,9355
20737,82700,256962,49953,702
278348,46838,4476,10075,13983
250546,13994,343795,14014,192102
606,13079,130150,158150,11065
9981,114635,37165,14014,11935
88794,235260,22954,37165,75033
65749,331745,57119,347764,18869
18886,9422,205587,12094,2275
21512,134371,332411,254473,70074
11565,38322,9555,130150,136795
429,227973,172391,2270,11302
39781,11798,5491,4965,72710
238,10802,1788,159037,770
38322,8836,8838,257088,273481
36046,13994,41283,37233,14014
9366,38322,257088,36593,10167
16205,28902,14836,13374,12227
24973,11917,102362,2001,8838
14139,325173,25461,225565,264660
1891,98,1895,927,188207
9357,39538,10786,1562,6479
10219,47502,10774,76487,72431
226458,344466,8871,17127,542
11395,51052,103663,9021,10147
206213,1640,12797,46838,13938
228326,10996,132344,10030,29076
8386,17979,26171,9279,14757
47502,10214,112430,46738,340816
50942,10761,41630,13523,158150
228967,195589,17130,28260,13856
1683,1546,12158,1587,48171
158150,26039,17820,13536,2295
4597,46729,146198,75656,20653
10073,11456,9430,12220,16448
11565,257088,8838,7220,9600
60599,206296,16617,59965,19898
75174,43610,44115,2359,14139
622,12201,74084,9566,169917
44826,137347,82700,8968,172391
11165,254128,10691,10133,106845
55306,34697,18516,2266,272878
301365,31640,10559,24913,205587
77948,287948,29076,4108,9759
2636,188161,13963,292,398
153,17127,24973,13856,31163
14014,37165,26171,14757,218500
5820,10550,49517,30379,8831
679,11354,13856,287903,16911
29076,8069,170687,202575,137347
202575,3587,429,18475,8009
1788,13689,238,2054,6575
17820,76487,159037,28665,650
342,41283,11302,11468,11324
6278,10800,82702,57158,257932
342,10592,14757,69848,9665
28665,171759,290391,16653,19489
159037,23367,3062,16858,13816
254904,18828,78814,228967,7451
21311,4599,421,46256,1833
14757,82679,14014,11935,12486
49047,11954,700,250066,10764
42684,7326,199933,14014,29076
27342,75900,117942,44490,1808
8869,559,557,136835,23069
82700,192141,13536,41283,19556
11935,12486,14014,114635,37165
116613,36597,1248,13689,9366
29371,525,6963,13856,76487
10283,19556,10073,165864,693
8273,82650,1948,38033,26602
863,10193,16112,11935,671
14139,9625,10045,9799,11622
82696,12220,31005,351819,10377
68812,13994,11935,8968,12486
232679,27549,11170,9289,11658
8665,8963,33511,137094,4614
12783,1874,2428,75033,192136
141,13909,72197,10890,546
190847,252,52520,9978,25704
17622,258489,128,24264,8916
11130,37985,146304,17880,10029
9398,10385,225565,37735,362765
1949,9481,395766,3033,6973
440,157544,4965,299687,11260
14757,227973,37165,11935,172391
819,11826,10398,49018,5955
8489,14014,12486,37165,192102
9932,32740,376010,57120,31007
16651,46838,293863,150211,592
6961,2977,5689,50942,12658
23367,9571,126509,1788,96399
9487,23685,17711,9907,950
18530,76726,62204,278348,6639
9664,34043,11661,150211,9839
49478,37165,15556,11935,223
14014,12486,14757,2122,192102
1365,35219,58431,29426,269057
180,19959,13184,8831,241254
2687,8272,9304,21612,2752
9447,9986,38317,129,21765
16620,12220,80468,37735,59861
25312,16538,1930,102382,41733
813,310933,332411,256740,13389
11091,19,29731,42345,15250
13079,159014,11576,3877,17127
5689,12403,50942,16323,209403
9350,9029,41479,16112,88751
1636,17834,1624,71864,109491
31163,14306,302688,10013,70868
172391,41515,37165,10996,227973
46989,13193,241771,137347,29076
2755,73247,6639,9672,13536
157,174,152,168,10611
2300,35696,361398,14757,9072
10074,26171,37137,7220,21074
1931,699,10727,11971,709
50135,13053,14175,227783,227973
4599,73247,11876,16899,18615
29514,13994,14014,11935,37165
2977,37735,293863,96724,228205
2977,57943,44594,53502,11153
11165,1904,10691,10225,2001
10220,24438,11932,184,38322
82695,50135,9907,71688,14175
9469,13260,226354,2300,7214
18828,8836,254904,8838,9509
12486,14014,704,11935,14757
10368,1975,11586,10030,356841
17577,11036,208134,9731,111190
3587,8069,137347,302688,97614
28665,109417,170,10734,4959
14137,42222,82684,9870,208869
37165,2084,15556,704,235260
327833,43306,158752,152747,277519
10844,117942,3059,21283,326576
13805,11397,184315,3082,214
10154,9366,10628,20055,203
18501,8068,604,1946,47534
84318,66468,270487,28029,1808
253450,22832,25520,24206,702
9312,10350,18501,252,8536
11935,429,343795,8293,126509
654,10065,510,10426,176074
159037,770,238,1788,10560
29371,11358,14139,6968,15074
214,11935,14014,12486,27936
25763,294600,198663,20504,131631
10398,13537,43539,11826,25719
704,188207,13,62677,13994
15655,41216,10198,13682,217
1954,87826,16406,64688,209263
429,356483,159037,26963,979
16769,75033,3902,650,1555
601,101267,436,1817,51820
1946,3512,7299,24973,8831
214,28260,4816,4960,192132
12158,56601,13515,109428,8357
9042,10117,2756,82700,9355
859,18240,24071,9089,4597
1366,10521,10761,2018,231576
87825,9957,24747,37735,64807
180,10398,169917,10629,109421
19959,8838,72190,38321,71676
1422,1588,49010,146198,2207
41283,12183,670,14757,27936
31007,20055,49010,801,9613
6488,20406,11509,43306,215881
16651,278348,152601,10226,19489
1073,16617,8836,290751,9533
36549,8942,15797,9422,7874
14014,11935,14757,12486,2755
9348,782,9306,46261,72190
12120,16866,2687,11260,10208
38358,17926,19344,26268,323675
48340,13510,18712,1642,175291
23963,704,11959,12257,13994
37165,20009,14902,704,23963
10577,28932,50037,41402,1651
9361,17820,76487,10530,205321
18841,257344,9823,57120,32740
629,220490,9763,64499,668
2312,9626,72710,2080,1255
14745,37233,1368,5971,2026
52010,8452,52462,10312,10696
40428,33430,12277,38322,1844
10982,164372,50135,49519,9907
11935,82679,13994,16112,10197
84318,4442,89540,49519,118340
20862,325173,16642,14293,2211
190955,11826,49018,222935,102362
10428,3049,29371,22345,8984
342,16072,158011,853,14582
17577,11687,116613,56491,36597
29371,24973,11826,49018,9526
386826,17127,11023,76487,159014
336004,33693,152742,35689,47816
157293,14139,15074,2667,76487
60463,1548,15655,16651,2977
244316,109445,31005,45958,394047
280092,11667,290864,72559,22832
16608,138697,13496,10718,805
14757,256040,256962,1494,11302
14757,37165,20009,2084,13408
524,325373,49018,7516,222935
11826,21338,10413,29371,34723
9907,14175,9023,10567,7518
192136,12783,12506,14114,11361
29078,21755,55,12246,24432
9454,32274,162396,55903,74643
11359,208134,153158,14873,14160
1213,8078,679,18501,44147
50135,14220,14175,116977,812
18074,114150,28665,109417,12247
3902,2054,10197,159037,16858
73935,22301,17127,30315,21801
116977,19585,116711,49519,13908
82679,11935,13994,12486,14014
2122,88794,18828,39514,37821
256687,11141,51828,11967,38780
62116,55347,82650,208134,985
28029,192136,1874,22954,606
74777,80585,40880,18570,220488
11932,38223,16162,59930,54702
704,74084,34647,468,37165
4523,20542,109445,9023,17711
4688,52032,650,824,356483
85,89,2059,217,1995
13053,12,15389,429,121986
9437,94348,20309,5820,60422
549,26039,770,24438,153
254904,31306,18828,137094,3132
1571,1572,1573,82675,47964
6106,109418,22949,10712,10358
1382,106646,325173,75033,274479
16858,429,13816,24424,11935
29078,9955,2604,13260,11170
29426,3034,13516,1651,17044
5689,209403,10521,12403,302688
9016,11260,27374,346081,80274
436,49787,17379,227975,256962
37206,44490,64720,4232,907
21801,11635,109418,40880,325579
1931,10727,322443,707,700
27342,88641,10025,9489,32222
10559,116613,24424,14757,6020
329833,260778,6020,52067,453
9280,30309,27983,14662,176077
24940,224141,274854,6435,411
2062,231576,295964,70868,36419
59859,12227,64688,10212,557
14139,13856,11507,17711,49013
6114,49017,58151,11979,36648
227973,256924,15660,13166,306667
4584,73935,14014,307081,27586
10357,55903,795,87101,10061
8009,172391,306667,116613,46989
12486,2755,14014,36955,204082
242,26039,37232,39780,38448
56601,1930,45650,175291,82990
285743,292483,8976,139948,326
1640,220490,13983,18570,27342
4599,26039,26371,184341,24438
214,192102,36955,9772,38970
6435,2395,10096,767,181533
2067,68179,1091,15186,137113
12088,9526,17820,244534,15983
10306,29426,13516,82654,26899
978,1494,159770,746,300168
171759,325173,350,50035,8618
36658,23483,1979,36657,9826
214,82679,11935,12486,16112
97020,682,10877,36597,2034
10727,250066,710,36670,708
343795,11935,10197,10226,704
10913,29076,4599,10377,7870
109418,21612,174311,306667,18475
15976,13362,79698,20360,16433
10034,108346,22488,186935,207
36955,78814,77948,4614,137094
172,157,152,200,199
80468,7515,11631,84329,217708
2043,94348,1710,807,9481
6575,10186,2054,153397,23367
283384,208134,360188,10029,15489
10664,18074,15624,1648,14057
11935,468,44639,37165,19556
13856,473,335866,257344,77495
1538,22832,9869,74510,134371
8656,49047,568,299552,250124
14877,11282,347764,22820,32395
2309,41402,110683,29076,8060
55831,11468,68812,198184,243940
4599,75033,96724,132363,27342
49519,46261,9488,258509,84318
164457,312113,17113,137347,39780
426469,64720,268917,132232,176074
9533,274,10871,16617,1710
440,299687,39800,37735,10564
13072,9488,302699,9486,39349
4912,11702,21512,2116,395766
198184,214,4474,114635,11302
18570,325173,5971,19344,10226
10871,3489,290751,8080,4824
10197,11935,14014,12486,429
14652,10684,41479,227306,27004
23367,4688,28665,159037,9571
14757,16991,13994,68812,256961
9583,25195,11631,209403,217708
9919,1850,8545,11386,12602
9541,704,23963,4960,323271
39851,13537,206284,321,12201
429,13551,14014,11935,214
49010,11959,228967,323675,2207
11137,46889,215211,150689,9889
53862,12160,581,44562,16337
13075,157293,9286,16358,31005
3536,11873,228150,113464,72431
39183,9754,34314,394047,11598
19912,9286,137321,1808,84318
14139,13856,280092,147441,18074
38810,795,1878,11866,18823
11935,27360,41283,12486,21512
11687,19724,14014,9541,2755
24424,6020,14757,16112,1578
43306,44896,309919,12160,14745
38358,10950,310933,37950,12486
49538,24973,13856,19585,308531
24438,28665,26039,207769,258509
6440,8293,31005,8984,29076
18681,26268,199373,12201,5955
14757,306667,8981,10008,354110
12211,8009,8698,13856,9312
116613,14014,13536,2755,11468
36334,3034,13788,25353,77
270303,29193,10739,153,34335
889,33430,55180,87729,25428
38033,16112,12486,172391,13994
17334,9741,436,16353,38940
74725,14014,13994,14757,2755
1587,27004,31246,32740,2428
11935,14014,82679,704,227973
78705,34941,256917,20009,37950
12486,114635,11935,14014,82679
14014,704,37165,12486,27451
77948,82675,36955,9509,9355
56666,13074,16388,139998,13160
76487,5820,7870,278348,16888
9075,72431,342,146269,227306
10391,47692,16161,324322,8913
235260,206284,192102,9903,301365
9637,10214,84318,77459,18360
116711,152747,11026,42057,13600
259943,9816,377,242512,629
44260,14293,22600,46503,11615
198184,16112,228326,170687,20542
11798,8618,7450,37686,2359
308531,98566,1499,1273,13856
13503,6071,49018,342,78814
49018,22803,9504,14745,332411
323675,14757,50725,26389,114635
9801,18923,9583,9729,1581
9583,24071,215924,3078,152747
10283,693,9800,116977,9032
6106,37985,480,19255,11007
125263,159014,13523,10885,139998
354110,14538,227973,11302,204082
72431,342,13922,3536,158011
66607,321258,98568,24356,10320
19912,55779,658,1551,9358
11697,8988,22327,18734,6440
312113,34584,8060,42807,549
73247,27983,266647,1930,14293
15670,103370,17202,30979,9043
7305,31174,2359,43610,80215
14014,14757,12486,2755,13994
109443,20616,258509,38055,11090
39780,524,47502,400,261023
10550,10535,11665,3132,5820
35019,27983,788,642,16523
56491,1900,13776,380097,4553
14034,62206,11302,22327,27360
11935,12486,82679,14014,7326
11577,20296,4816,332411,7485
13856,14351,14139,62206,8970
361159,19556,14014,16112,82679
14160,109445,953,49519,10705
953,57120,47889,164372,44413
26486,10167,136400,38322,14844
25379,4032,139998,17127,82650
13537,111,72387,479,332411
20309,1948,13476,8545,296096
39541,27455,13972,10739,325173
26371,9390,2266,200505,87825
9388,30141,49521,13983,1090
9583,9541,4599,12429,40494
9793,253626,46261,321258,46727
12400,34941,1640,72105,244316
127493,9355,204082,192102,12486
250902,44260,25353,61038,46838
14757,20009,10226,13,256962
256962,8069,27404,99826,29076
258489,12484,330,2989,9360
11826,49018,29371,35689,9396
159037,12569,13816,2054,16858
4517,314365,8095,1887,226354
11249,13537,16162,39851,1621
10691,12100,72431,342,158011
421,16858,14293,2687,325140
214,11935,14757,211086,11090
356483,170,52032,770,13501
25719,985,4174,37165,12486
16112,11935,9279,66607,37165
15639,9555,15673,191229,302688
18734,37165,2084,704,116613
49787,325173,53113,239897,15489
227975,42109,137347,18126,45138
50839,291,8970,80321,11516
9277,2604,15074,8842,11658
9918,2300,925,35696,14325
241766,68812,429,20009,10226
1548,13006,161795,16651,266856
144336,44555,193756,36643,70006
8968,9697,4474,119657,77883
8838,57157,5820,8836,246403
18570,192210,21612,13025,92635
38033,114635,16112,8849,39210
14014,21512,36597,27936,27360
333348,7518,9969,11011,30979
22913,4960,13092,28260,56491
10895,11359,2280,293644,29078
14283,137347,125052,208134,360188
13075,44490,71547,1996,14836
510,19994,21283,13960,13066
9557,49963,87499,17127,394047
16162,395766,18681,159770,1248
704,14757,256962,37950,361159
82679,11935,7326,16112,214
214,14757,199933,13006,354110
2001,26916,164457,38448,310933
36593,26171,21074,9647,13056
12245,9552,579,580,433715
190859,318850,29076,227973,27004
31535,6020,15556,37165,25066
1091,698,36586,440,4858
31908,253450,11560,820,489
8193,11583,20862,51828,139715
26673,44115,11588,9277,127560
14757,8849,11935,16112,82679
161795,10030,19489,70875,171759
25,20337,343795,670,42807
20360,25248,13888,15907,1690
